utc,reference,event_id,user,details_json
2026-08-18T09:05:00Z,WS-FIN-01|Microsoft-Windows-Sysmon/Operational|2000,1,NORTHSTAR\svc_inventory,"{""CommandLine"": ""powershell.exe -EncodedCommand VwByAGkAdABlAC0ATwB1AHQAcAB1AHQAIAAnAE4AbwByAHQAaABzAHQAYQByACAAaQBuAHYAZQBuAHQAbwByAHkAIABjAGgAZQBjAGsAJwA="", ""Image"": ""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe"", ""IntegrityLevel"": ""High"", ""LogonId"": ""0x8800"", ""ParentCommandLine"": ""InventoryAgent.exe --daily"", ""ParentImage"": ""C:\\Program Files\\Northstar\\InventoryAgent.exe"", ""ParentProcessGuid"": ""{b04d8640-0900-6500-0000-001000000003}"", ""ParentProcessId"": ""1500"", ""ProcessGuid"": ""{b04d8640-0905-6500-0000-001000000002}"", ""ProcessId"": ""3300"", ""User"": ""NORTHSTAR\\svc_inventory""}"
2026-08-18T09:10:00Z,WS-FIN-01|Security|1210,4698,svc_inventory,"{""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x8800"", ""SubjectUserName"": ""svc_inventory"", ""TaskContent"": ""<Task xmlns=\""http://schemas.microsoft.com/windows/2004/02/mit/task\""><Triggers><LogonTrigger><Enabled>true</Enabled></LogonTrigger></Triggers><Principals><Principal id=\""Author\""><UserId>NORTHSTAR\\svc_inventory</UserId><LogonType>InteractiveToken</LogonType><RunLevel>HighestAvailable</RunLevel></Principal></Principals><Settings><Enabled>true</Enabled></Settings><Actions Context=\""Author\""><Exec><Command>C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe</Command><Arguments>-NoProfile -File C:\\Program Files\\Northstar\\inventory.ps1</Arguments></Exec></Actions></Task>"", ""TaskName"": ""\\Northstar\\Inventory""}"
2026-08-18T09:15:00Z,WS-FIN-01|Security|1220,4720,lab_reader,"{""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x9900"", ""SubjectUserName"": ""it.admin"", ""TargetDomainName"": ""WS-FIN-01"", ""TargetSid"": ""S-1-5-21-111111111-222222222-333333333-1500"", ""TargetUserName"": ""lab_reader""}"
2026-08-18T09:15:30Z,WS-FIN-01|Security|1221,4732,Users,"{""MemberName"": ""-"", ""MemberSid"": ""S-1-5-21-111111111-222222222-333333333-1500"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x9900"", ""SubjectUserName"": ""it.admin"", ""TargetDomainName"": ""Builtin"", ""TargetSid"": ""S-1-5-32-545"", ""TargetUserName"": ""Users""}"
2026-08-18T10:14:00Z,WS-FIN-01|Security|1300,4625,j.morgan,"{""AuthenticationPackageName"": ""Negotiate"", ""FailureReason"": ""%%2313"", ""IpAddress"": ""192.0.2.44"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""Status"": ""0xc000006d"", ""SubStatus"": ""0xc000006a"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetUserName"": ""j.morgan"", ""TargetUserSid"": ""S-1-0-0"", ""WorkstationName"": ""-""}"
2026-08-18T10:14:10Z,WS-FIN-01|Security|1301,4625,j.morgan,"{""AuthenticationPackageName"": ""Negotiate"", ""FailureReason"": ""%%2313"", ""IpAddress"": ""192.0.2.44"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""Status"": ""0xc000006d"", ""SubStatus"": ""0xc000006a"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetUserName"": ""j.morgan"", ""TargetUserSid"": ""S-1-0-0"", ""WorkstationName"": ""-""}"
2026-08-18T10:14:20Z,WS-FIN-01|Security|1302,4625,j.morgan,"{""AuthenticationPackageName"": ""Negotiate"", ""FailureReason"": ""%%2313"", ""IpAddress"": ""192.0.2.44"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""Status"": ""0xc000006d"", ""SubStatus"": ""0xc000006a"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetUserName"": ""j.morgan"", ""TargetUserSid"": ""S-1-0-0"", ""WorkstationName"": ""-""}"
2026-08-18T10:14:30Z,WS-FIN-01|Security|1303,4625,j.morgan,"{""AuthenticationPackageName"": ""Negotiate"", ""FailureReason"": ""%%2313"", ""IpAddress"": ""192.0.2.44"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""Status"": ""0xc000006d"", ""SubStatus"": ""0xc000006a"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetUserName"": ""j.morgan"", ""TargetUserSid"": ""S-1-0-0"", ""WorkstationName"": ""-""}"
2026-08-18T10:14:40Z,WS-FIN-01|Security|1304,4625,j.morgan,"{""AuthenticationPackageName"": ""Negotiate"", ""FailureReason"": ""%%2313"", ""IpAddress"": ""192.0.2.44"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""Status"": ""0xc000006d"", ""SubStatus"": ""0xc000006a"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetUserName"": ""j.morgan"", ""TargetUserSid"": ""S-1-0-0"", ""WorkstationName"": ""-""}"
2026-08-18T10:14:50Z,WS-FIN-01|Security|1305,4625,j.morgan,"{""AuthenticationPackageName"": ""Negotiate"", ""FailureReason"": ""%%2313"", ""IpAddress"": ""192.0.2.44"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""Status"": ""0xc000006d"", ""SubStatus"": ""0xc000006a"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetUserName"": ""j.morgan"", ""TargetUserSid"": ""S-1-0-0"", ""WorkstationName"": ""-""}"
2026-08-18T10:15:20Z,WS-FIN-01|Security|1306,4624,j.morgan,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""192.0.2.44"", ""IpPort"": ""51432"", ""LogonProcessName"": ""User32"", ""LogonType"": ""10"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x9f2a"", ""TargetUserName"": ""j.morgan"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1105"", ""WorkstationName"": ""-""}"
2026-08-18T10:15:21Z,WS-FIN-01|Security|1307,4672,j.morgan,"{""PrivilegeList"": ""SeDebugPrivilege SeBackupPrivilege SeRestorePrivilege"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x9f2a"", ""SubjectUserName"": ""j.morgan"", ""SubjectUserSid"": ""S-1-5-21-444444444-555555555-666666666-1105""}"
2026-08-18T10:16:00Z,WS-FIN-01|Microsoft-Windows-Sysmon/Operational|2001,1,NORTHSTAR\j.morgan,"{""CommandLine"": ""powershell.exe -NoProfile -EncodedCommand SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAALQBVAHIAaQAgACcAaAB0AHQAcABzADoALwAvAHQAZQBsAGUAbQBlAHQAcgB5AC4AZQB4AGEAbQBwAGwAZQAuAGkAbgB2AGEAbABpAGQALwBoAGUAYQBsAHQAaAAnACAALQBVAHMAZQBCAGEAcwBpAGMAUABhAHIAcwBpAG4AZwA="", ""Image"": ""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe"", ""IntegrityLevel"": ""High"", ""LogonId"": ""0x9f2a"", ""ParentCommandLine"": ""C:\\Windows\\Explorer.EXE"", ""ParentImage"": ""C:\\Windows\\explorer.exe"", ""ParentProcessGuid"": ""{b04d8640-1015-6500-0000-001000000004}"", ""ParentProcessId"": ""4000"", ""ProcessGuid"": ""{b04d8640-0a15-6500-0000-001000000001}"", ""ProcessId"": ""4420"", ""User"": ""NORTHSTAR\\j.morgan""}"
2026-08-18T10:16:05Z,WS-FIN-01|Microsoft-Windows-Sysmon/Operational|2002,3,NORTHSTAR\j.morgan,"{""DestinationHostname"": ""telemetry.example.invalid"", ""DestinationIp"": ""198.51.100.25"", ""DestinationPort"": ""443"", ""Image"": ""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe"", ""Initiated"": ""true"", ""ProcessGuid"": ""{b04d8640-0a15-6500-0000-001000000001}"", ""ProcessId"": ""4420"", ""Protocol"": ""tcp"", ""SourceIp"": ""10.20.10.21"", ""SourcePort"": ""50140"", ""User"": ""NORTHSTAR\\j.morgan""}"
2026-08-18T10:17:00Z,WS-FIN-01|Security|1310,4698,j.morgan,"{""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x9f2a"", ""SubjectUserName"": ""j.morgan"", ""TaskContent"": ""<Task xmlns=\""http://schemas.microsoft.com/windows/2004/02/mit/task\""><Triggers><LogonTrigger><Enabled>true</Enabled></LogonTrigger></Triggers><Principals><Principal id=\""Author\""><UserId>NORTHSTAR\\j.morgan</UserId><LogonType>InteractiveToken</LogonType><RunLevel>HighestAvailable</RunLevel></Principal></Principals><Settings><Enabled>true</Enabled></Settings><Actions Context=\""Author\""><Exec><Command>C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe</Command><Arguments>-NoProfile -File C:\\Users\\Public\\Libraries\\update.ps1</Arguments></Exec></Actions></Task>"", ""TaskName"": ""\\OneDrive Health Check""}"
2026-08-18T10:18:00Z,WS-FIN-01|Security|1311,4720,svc_backup2,"{""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x9f2a"", ""SubjectUserName"": ""j.morgan"", ""TargetDomainName"": ""WS-FIN-01"", ""TargetSid"": ""S-1-5-21-111111111-222222222-333333333-1501"", ""TargetUserName"": ""svc_backup2""}"
2026-08-18T10:18:30Z,WS-FIN-01|Security|1312,4732,Administrators,"{""MemberName"": ""-"", ""MemberSid"": ""S-1-5-21-111111111-222222222-333333333-1501"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x9f2a"", ""SubjectUserName"": ""j.morgan"", ""TargetDomainName"": ""Builtin"", ""TargetSid"": ""S-1-5-32-544"", ""TargetUserName"": ""Administrators""}"
2026-08-18T10:20:00Z,WS-FIN-01|Security|1313,1102,j.morgan,"{""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x9f2a"", ""SubjectUserName"": ""j.morgan"", ""SubjectUserSid"": ""S-1-5-21-444444444-555555555-666666666-1105""}"
